"","Income","Kidhome","Teenhome","Recency","Wines","Fruits","Meat","Fish","Sweets","Gold","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedCmp6","Age","NumberofDayEnrolled","NumOfferAccepted2","TotalSpentAmount","FamilySize","IsParent","Education_Master","Education_PhD","Education_Undergraduate","Marital_Status_Married","Marital_Status_Other","Marital_Status_Single","Marital_Status_Together"
"1655",42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,52,729157,0,37,3,1,0,0,0,1,0,0,0
"1656",78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,41,735213,0,1754,0,0,1,0,0,0,0,0,0
"1657",56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,53,729766,2,815,2,1,0,0,0,0,0,0,1
"1658",58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,50,736887,0,1001,1,1,0,0,0,0,0,1,0
"1659",81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,32,731227,0,1157,0,0,0,0,0,0,0,1,0
"1660",49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,70,731227,0,688,1,1,0,0,0,0,0,1,0
"1661",61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,34,735975,0,1319,0,0,1,0,0,0,0,0,0
"1662",18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,36,731377,0,21,2,1,0,1,0,1,0,0,0
"1663",24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,40,728274,0,31,1,1,0,0,1,0,0,1,0
"1664",18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,31,726691,0,67,1,0,0,0,0,1,0,0,0
"1665",62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,69,729827,0,708,1,1,0,0,0,0,0,0,0
"1666",42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,50,731165,0,25,3,1,0,0,1,0,0,0,1
"1667",86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,38,728455,1,746,1,0,0,1,0,1,0,0,0
"1668",41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,64,730069,0,32,2,1,0,1,0,0,0,0,0
"1669",73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,70,736462,0,1695,2,1,1,0,0,0,1,0,0
"1670",61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,45,726813,0,1080,2,1,0,0,0,1,0,0,0
"1671",38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,66,727331,0,72,3,1,1,0,0,1,0,0,0
"1672",18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,32,730738,0,57,1,1,0,0,0,0,0,1,0
"1673",55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,48,730618,0,660,2,1,0,1,0,0,0,0,1
"1674",9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,48,737344,0,103,2,1,0,0,1,0,0,0,1
"1675",38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,37,729704,0,153,2,1,0,1,0,1,0,0,0
"1676",58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,65,730799,1,1220,2,1,1,0,0,0,0,0,1
"1677",52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,56,732291,0,279,2,1,0,0,0,0,0,0,1
"1678",64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,43,737617,0,745,2,1,0,0,0,1,0,0,0
"1679",54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,48,737923,0,264,2,1,0,1,0,1,0,0,0
"1680",83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,35,731987,4,2157,1,0,0,0,0,1,0,0,0
"1681",77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,62,727908,3,1526,2,1,1,0,0,1,0,0,0
"1682",41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,43,734970,0,69,2,1,0,0,0,0,0,0,1
"1683",80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,55,734391,1,1597,1,0,0,0,0,1,0,0,0
"1684",18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,29,727635,0,64,1,1,0,0,1,0,0,1,0
"1685",35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,37,733295,0,497,2,1,0,0,0,0,0,0,1
"1686",60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,65,730922,0,1067,1,1,0,0,0,0,0,1,0
"1687",22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,44,735305,0,31,3,1,0,0,0,1,0,0,0
"1688",44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,47,736278,0,211,3,1,0,0,0,0,0,0,1
"1689",55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,45,728912,1,877,2,1,0,1,0,1,0,0,0
"1690",17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,42,733599,0,11,2,1,0,0,0,1,0,0,0
"1691",92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,38,737862,3,2034,1,0,0,1,0,1,0,0,0
"1692",90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,30,732900,3,1991,0,0,0,0,0,0,0,1,0
"1693",82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,59,737527,1,1686,0,0,0,1,0,0,1,0,0
"1694",38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,39,728121,0,324,1,1,0,1,0,0,0,1,0
"1695",16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,42,731683,0,69,1,1,1,0,0,0,0,1,0
"1696",42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,66,727482,0,252,3,1,0,0,0,0,0,0,1
"1697",23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,56,735791,0,54,1,1,0,0,1,0,0,1,0
"1698",74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,60,735366,0,964,3,1,1,0,0,0,0,0,1
"1699",71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,70,732107,0,1327,2,1,0,0,0,1,0,0,0
"1700",46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,57,729888,0,68,3,1,0,1,0,0,0,0,1
"1701",18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,62,727786,0,60,1,0,0,0,0,1,0,0,0
"1702",37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,66,728396,1,55,2,1,0,0,0,0,0,0,0
"1703",82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,55,733905,1,1456,1,0,0,0,0,0,0,0,1
"1704",75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,63,736036,0,563,1,1,0,0,1,0,0,1,0
"1705",70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,67,731742,0,1504,1,1,0,0,0,0,0,0,0
"1706",79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,54,729491,0,564,2,1,0,0,0,0,0,1,0
"1707",77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,58,728547,1,1125,1,0,0,0,0,1,0,0,0
"1708",54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,62,729461,1,358,2,1,0,0,0,1,0,0,0
"1709",42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,50,733996,0,42,2,1,0,1,0,1,0,0,0
"1710",55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,57,729491,1,184,2,1,0,0,0,0,0,0,1
"1711",37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,38,731683,0,460,2,1,0,0,0,0,0,0,1
"1712",45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,76,728000,0,145,0,0,0,1,0,0,0,1,0
"1713",70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,74,732504,0,1376,1,0,0,0,0,0,0,0,1
"1714",58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,52,731043,0,792,1,1,0,1,0,0,0,0,0
"1715",81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,69,728578,0,1382,1,0,0,0,0,1,0,0,0
"1716",28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,74,730738,0,28,1,0,0,0,1,0,0,0,1
"1717",66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,75,727877,0,1033,1,0,1,0,0,1,0,0,0
"1718",69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,52,727635,0,882,1,1,0,0,0,0,0,0,0
"1719",80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,72,737193,3,2231,1,0,0,1,0,1,0,0,0
"1720",63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,60,732230,1,1101,2,1,0,1,0,0,0,0,1
"1721",44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,47,733721,0,369,2,1,0,0,0,1,0,0,0
"1722",31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,41,728455,0,48,1,1,0,0,1,0,0,1,0
"1723",51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,72,733934,1,467,1,1,0,1,0,0,1,0,0
"1724",30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,50,728882,0,44,2,1,0,0,0,0,1,0,0
"1725",16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,42,732079,0,38,2,1,0,0,1,0,0,1,0
"1726",41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,53,735852,0,81,3,1,0,0,0,1,0,0,0
"1727",39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,50,736674,0,167,1,1,1,0,0,0,0,1,0
"1728",38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,66,734575,0,45,3,1,0,1,0,1,0,0,0
"1729",77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,49,728731,0,664,2,1,0,0,0,1,0,0,0
"1730",62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,57,734452,0,622,2,1,0,0,1,1,0,0,0
"1731",13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,42,734636,0,48,1,1,0,0,1,0,0,0,0
"1732",59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,46,729674,0,461,2,1,0,0,0,0,0,0,1
"1733",72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,44,730830,0,1073,2,1,0,0,0,1,0,0,0
"1734",21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,35,735548,0,55,2,1,0,0,1,1,0,0,0
"1735",67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,65,728792,0,976,2,1,0,0,0,1,0,0,0
"1736",36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,41,732352,0,20,1,1,0,1,0,0,0,1,0
"1737",71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,39,735305,0,1149,1,0,0,0,0,0,0,0,1
"1738",28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,60,732718,0,43,1,0,0,0,1,1,0,0,0
"1739",47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,46,730769,1,224,2,1,1,0,0,1,0,0,0
"1740",25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,47,731530,0,101,1,1,0,1,0,0,0,0,0
"1741",51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,75,731683,0,209,1,0,0,1,0,1,0,0,0
"1742",70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,36,736248,0,968,0,0,0,0,0,0,0,1,0
"1743",85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,69,735274,0,1165,1,0,0,1,0,0,0,0,1
"1744",42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,54,731714,0,24,2,1,0,0,0,1,0,0,0
"1745",42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,66,727482,0,252,3,1,0,0,0,0,0,0,1
"1746",29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,36,727543,0,165,1,1,0,0,0,0,0,1,0
"1747",28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,44,733326,0,269,1,0,0,1,0,1,0,0,0
"1748",39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,48,735944,0,102,2,1,0,1,0,0,0,0,1
"1749",65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,37,737770,0,461,1,0,0,0,1,1,0,0,0
"1750",20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,42,731804,0,47,1,1,0,0,1,0,0,1,0
"1751",42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,45,732107,0,144,2,1,0,1,0,0,0,1,0
"1752",64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,53,732961,0,1338,1,0,0,0,0,1,0,0,0
"1753",71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,62,727816,0,917,2,1,0,0,0,0,0,0,1
"1754",34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,50,737982,0,318,3,1,0,0,0,0,0,0,1
"1755",46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,54,736948,0,253,2,1,0,0,0,0,0,1,0
"1756",49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,48,730434,0,502,2,1,0,0,0,1,0,0,0
"1757",36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,38,734726,0,119,2,1,0,0,0,0,0,0,1
"1758",60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,42,727908,0,1250,3,1,0,0,1,0,0,0,1
"1759",77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,42,737313,0,969,2,1,0,0,0,0,0,0,1
"1760",34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,71,736309,0,76,3,1,0,0,0,0,0,0,1
"1761",48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,58,733874,0,62,2,1,0,1,0,0,0,1,0
"1762",82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,59,732657,1,1382,1,0,0,0,1,0,0,0,1
"1763",37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,45,735760,0,84,1,1,0,0,0,0,0,1,0
"1764",34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,69,733418,1,255,3,1,0,0,0,0,0,0,1
"1765",28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,61,733083,0,43,3,1,1,0,0,1,0,0,0
"1766",62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,66,736979,0,398,1,1,0,0,0,0,0,1,0
"1767",36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,44,732413,0,76,1,1,1,0,0,0,0,1,0
"1768",63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,57,736005,1,902,3,1,0,0,0,0,0,0,1
"1769",75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,40,737497,0,823,2,1,0,0,1,0,0,0,1
"1770",78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,45,728335,0,1179,2,1,0,0,0,0,0,0,1
"1771",75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,47,732961,1,1921,2,1,0,0,0,0,0,0,1
"1772",59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,70,728030,0,185,3,1,1,0,0,0,0,0,1
"1773",37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,55,730983,0,433,2,1,0,0,0,0,0,1,0
"1774",44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,70,734695,1,34,3,1,0,0,0,1,0,0,0
"1775",53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,63,735274,0,907,2,1,0,0,0,0,0,0,1
"1776",18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,57,736735,0,44,2,1,0,0,0,0,0,1,0
"1777",90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,65,728030,0,1588,1,0,0,0,0,1,0,0,0
"1778",63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,47,736217,1,1797,0,0,0,1,0,0,0,1,0
"1779",37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,55,736613,0,40,3,1,0,0,0,0,0,0,1
"1780",46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,58,732199,0,1143,1,1,0,1,0,0,0,1,0
"1781",79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,52,727969,1,914,1,0,1,0,0,1,0,0,0
"1782",63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,29,731043,1,1502,1,0,0,0,0,0,0,0,1
"1783",72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,67,733203,0,1338,1,1,0,0,0,0,0,0,0
"1784",21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,38,730496,0,27,2,1,0,1,0,0,0,0,1
"1785",58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,39,727877,1,763,2,1,0,0,1,0,0,0,1
"1786",72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,70,731227,0,1331,0,0,0,0,0,0,0,1,0
"1787",50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,65,726813,0,525,3,1,0,0,0,1,0,0,0
"1788",32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,60,732718,0,9,3,1,0,1,0,0,0,0,1
"1789",62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,59,735701,1,953,2,1,0,0,0,0,0,0,1
"1790",44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,50,734057,0,68,2,1,1,0,0,0,0,0,0
"1791",33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,50,736613,0,131,2,1,1,0,0,0,0,1,0
"1792",63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,53,734848,0,882,2,1,0,0,0,1,0,0,0
"1793",52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,43,736643,0,1149,1,0,0,0,1,0,0,0,1
"1794",25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,52,732626,0,37,2,1,0,0,0,1,0,0,0
"1795",54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,56,729004,0,388,1,1,0,1,0,0,1,0,0
"1796",78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,35,732838,0,1428,1,0,0,0,0,0,0,0,1
"1797",80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,63,729827,0,1633,1,0,1,0,0,1,0,0,0
"1798",22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,46,730192,0,173,2,1,1,0,0,0,0,0,1
"1799",29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,34,735152,0,99,1,1,0,0,0,0,0,1,0
"1800",44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,62,732810,0,215,2,1,0,0,0,0,0,0,1
"1801",54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,59,732107,0,929,2,1,0,1,0,1,0,0,0
"1802",48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,47,730983,0,219,2,1,0,0,0,0,0,0,1
"1803",54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,44,734087,0,174,3,1,0,0,0,1,0,0,0
"1804",41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,43,734361,0,92,3,1,0,0,0,0,0,0,1
"1805",80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,51,734817,0,1052,1,0,0,1,0,1,0,0,0
"1806",47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,64,730253,1,275,2,1,0,0,0,1,0,0,0
"1807",62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,66,737040,0,587,2,1,0,0,1,1,0,0,0
"1808",57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,67,730069,0,1662,1,1,0,1,0,0,0,0,0
"1809",32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,39,734299,0,159,2,1,0,1,0,0,0,0,1
"1810",84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,68,737101,3,1024,0,0,1,0,0,0,1,0,0
"1811",27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,53,729857,0,35,1,1,1,0,0,0,0,0,0
"1812",68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,64,726813,0,1042,1,0,1,0,0,0,0,0,1
"1813",65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,56,735457,0,395,3,1,1,0,0,0,0,0,1
"1814",86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,46,733721,3,557,1,0,0,1,0,1,0,0,0
"1815",30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,31,735244,0,69,1,0,0,0,0,1,0,0,0
"1816",57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,55,734330,0,486,2,1,0,1,0,1,0,0,0
"1817",25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,33,737586,0,34,1,1,0,0,0,0,0,1,0
"1818",83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,26,731530,2,1365,0,0,0,0,1,0,0,1,0
"1819",22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,46,731288,0,13,2,1,0,0,0,0,0,0,1
"1820",72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,43,727482,0,1401,1,0,0,1,0,1,0,0,0
"1821",64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,60,734330,0,1574,1,0,0,0,0,0,0,0,1
"1822",82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,37,734452,0,1323,0,0,0,1,0,0,0,1,0
"1823",74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,50,733752,2,1217,1,1,1,0,0,0,0,0,0
"1824",58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,70,731834,0,103,3,1,1,0,0,0,0,1,0
"1825",21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,45,736705,0,84,1,0,1,0,0,0,0,0,1
"1826",70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,49,728851,0,1536,1,0,0,1,0,1,0,0,0
"1827",54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,36,731530,0,581,2,1,0,0,0,0,0,0,1
"1828",69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,55,735487,0,928,2,1,0,1,0,1,0,0,0
"1829",11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,46,732535,0,14,0,0,0,0,1,0,0,0,0
"1830",61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,42,735579,0,424,1,1,0,0,0,0,0,1,0
"1831",70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,50,732961,0,960,2,1,0,0,0,1,0,0,0
"1832",69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,39,734756,1,1555,1,0,0,0,0,1,0,0,0
"1833",60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,48,735518,1,656,2,1,0,0,0,0,1,0,0
